Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Sector,Price,Price Chg%,OI,PCR,Bldp,Price.1,Price Chg.1,Price Chg%.1,OI Chg.1,OI Chg %.1,Bldp.1,Price.2,Price Chg.2,Price Chg%.2,OI Chg.2,OI Chg %.2,Bldp.2,Price.3,Price Chg.3,Price Chg%.3,OI Chg.3,OI Chg %.3,Bldp.3,Exported data,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Fut OI,Fut OI Chg,Fut OI Chg %,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Price chg,Price chg (%),OI chg,OI chg (%),OI Chg (Value),Volume,Volume Chg (%)
GMRAIRPORT,6.82,107.5,107.5,106.28,106.85,-1.31,-1.21,1.09,3.51,321.0,6.9,-0.01,-1.64,24,1.85,6,0.76,-18,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GODFRYPHLP,9.43,1990.4,2018.2,1990.4,2010.0,-10.4,-0.51,-1.73,-4.72,93.0,5.2,0,0,-1,-0.29,-1,-0.44,0,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GODREJCP,6.95,1059.7,1064.6,1046.7,1062.9,3.9,0.37,0.2,0.69,250.0,3.66,0.03,8.82,6,1.22,15,8.98,9,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GODREJPROP,11.26,2011.0,2035.8,2007.1,2008.4,-36.1,-1.77,-0.94,-2.61,327.0,3.78,0,0,-1,-0.05,1,0.12,2,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRASIM,5.42,3106.5,3106.8,3088.1,3097.3,-19.1,-0.61,-1.04,-4.37,585.0,2.37,0,0,32,4.74,20,4.28,-12,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GVT&D,11.88,4318.5,4349.0,4295.0,4329.4,-13.6,-0.31,-0.28,-0.55,343.0,4.63,-0.02,-2.6,8,1.47,-3,-0.72,-11,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAL,6.91,4603.5,4603.5,4555.0,4566.2,-31.4,-0.68,0.12,0.41,451.0,3.34,0,0,45,0.82,27,0.63,-18,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAVELLS,6.2,1205.5,1214.9,1204.0,1214.7,0.5,0.04,0.21,0.83,354.0,4.48,-0.01,-1.3,19,1.14,-5,-0.39,-24,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCLTECH,6.67,1232.1,1269.3,1230.2,1251.5,12,0.97,0.05,0.18,1609.0,4.03,0,0,407,6.23,262,5.71,-145,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFCAMC,6.99,2490.4,2516.9,2490.4,2501.2,-17.6,-0.7,-1.13,-3.69,236.0,2.35,-0.01,-1.54,161,5.33,66,3.35,-95,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFCBANK,5.66,743.0,749.2,742.85,744.6,-7.65,-1.02,0.84,3.65,5302.0,2.21,0,0,2378,2.94,684,1.79,-1694,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFCLIFE,5.69,550.15,557.15,550.15,554.9,0.05,0.01,0.34,1.45,657.0,4.26,-0.01,-1.69,44,0.8,22,0.68,-22,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEROMOTOCO,7.29,5113.9,5113.9,5051.8,5058.7,-62.8,-1.23,1.1,3.7,760.0,5.48,-0.04,-6.56,298,7.46,-19,-0.77,-317,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HINDALCO,7.25,954.0,954.75,948.75,951.05,-9.95,-1.04,0.74,2.5,743.0,2.05,-0.02,-2.67,102,2.53,27,0.9,-75,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HINDPETRO,7.14,382.0,385.3,379.6,379.6,-6.05,-1.57,1.56,5.53,316.0,3.0,-0.01,-1.3,19,0.87,-8,-0.48,-27,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HINDUNILVR,5.25,2155.1,2170.0,2155.1,2170.0,-2.3,-0.11,0.04,0.18,800.0,3.57,0,0,15,0.31,11,0.31,-4,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HINDZINC,7.25,528.6,530.1,527.3,529.0,-5.2,-0.97,-1.45,-4.56,314.0,4.01,-0.02,-2.86,76,2.27,-3,-0.13,-79,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYUNDAI,9.88,1903.8,1927.4,1903.6,1912.6,-20.2,-1.05,1.29,3.81,272.0,3.65,0,0,70,3.48,29,2.92,-41,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICIBANK,4.43,1422.5,1428.2,1417.5,1420.9,-9,-0.63,0.7,3.82,2171.0,3.27,-0.01,-1.47,199,1.98,86,1.26,-113,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICIGI,6.3,1623.3,1673.6,1621.8,1665.4,44.1,2.72,0.71,2.75,487.0,7.37,0.05,5.56,-22,-1.02,93,4.76,115,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICIPRULI,6.7,503.2,505.3,499.85,500.0,-3.45,-0.69,-0.54,-1.88,349.0,3.77,0,0,4,0.24,13,1.07,9,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDEA,9.17,13.2,13.22,13.03,13.03,-0.29,-2.18,1.49,4.01,1873.0,5.26,0,0,297,4.31,108,3.06,-189,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDFCFIRSTB,7.09,80.05,80.05,79.4,79.45,-0.7,-0.87,1.02,3.55,367.0,2.06,0.01,1.69,113,4.54,89,6.07,-24,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IEX,7.87,122.24,123.8,122.2,122.7,0.41,0.34,-2.12,-6,177.0,4.26,-0.07,-8.05,145,9.52,20,1.52,-125,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDHOTEL,5.49,720.35,725.45,719.6,720.65,-6.3,-0.87,0.79,3.4,466.0,5.12,-0.03,-4.11,55,4,-1,-0.1,-56,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDIANB,7.06,821.45,823.75,819.8,821.55,-6.8,-0.82,-0.06,-0.2,221.0,4.52,-0.01,-1.08,9,0.79,-1,-0.09,-10,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDIGO,7.44,4975.0,5032.0,4914.0,4926.0,-126,-2.49,-5.28,-14.3,2945.0,16.46,-0.31,-24.03,1482,51.02,573,15.31,-909,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDUSINDBK,6.92,996.85,1007.35,990.1,991.55,-16.4,-1.63,0.16,0.56,631.0,3.1,-0.02,-2.41,168,3.25,35,0.81,-133,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDUSTOWER,7.05,390.5,391.4,388.45,389.85,-3.05,-0.78,1.29,4.48,374.0,1.62,-0.04,-7.55,71,4.32,-18,-2.08,-89,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFY,6.8,1032.0,1040.5,1011.1,1027.4,-20.1,-1.92,-8.8,-23.69,13472.0,12.73,-0.05,-6.41,4018,18.01,1693,9.68,-2325,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INOXWIND,10.01,76.01,76.42,75.32,75.68,-0.96,-1.25,0.61,1.46,250.0,3.89,0,0,61,4.88,57,5.64,-4,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IOC,8.32,139.01,139.01,137.22,137.33,-2.26,-1.62,0.81,2.99,592.0,4.48,-0.01,-1.02,40,1.62,8,0.33,-32,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IREDA,8.33,115.36,115.7,114.61,114.62,-1.16,-1,0.3,0.86,173.0,1.96,-0.02,-2.27,57,2.41,3,0.14,-54,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRFC,8.03,85.64,86.16,85.42,85.47,-0.5,-0.58,0.69,2.14,180.0,2.11,0.02,2.11,19,0.59,78,2.53,59,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITC,5.16,282.55,283.25,281.55,282.9,-0.05,-0.02,0.36,1.68,974.0,2.57,0,0,45,0.32,80,0.93,35,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JINDALSTEL,7.23,1039.0,1042.1,1033.7,1037.8,-9.5,-0.91,1.48,5.11,231.0,3.11,-0.02,-4.88,56,7.45,7,2.27,-49,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JIOFIN,6.81,232.0,233.5,231.11,232.08,-1.54,-0.66,0.35,1.24,1100.0,3.31,0.01,1.82,110,0.87,90,1.28,-20,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JSWENERGY,6.42,554.15,558.9,550.35,551.9,-9,-1.6,0.31,1.16,383.0,3.9,-0.06,-5.41,95,7.22,20,1.37,-75,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JSWSTEEL,5.88,1242.0,1250.3,1237.3,1244.8,-7.7,-0.61,0.42,1.74,312.0,0.99,0.02,3.17,22,1.3,37,3.45,15,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JUBLFOOD,8.31,412.1,413.0,410.3,410.75,-1.35,-0.33,-0.92,-2.55,264.0,4.74,0.02,2.35,75,3.05,106,5.08,31,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KALYANKJIL,13.31,585.75,589.35,580.05,582.15,-6.4,-1.09,0.31,0.56,619.0,7.99,-0.03,-2.22,56,1.22,-54,-0.87,-110,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAYNES,11.32,3161.2,3161.2,3061.8,3072.2,-74.2,-2.36,-6.06,-11.3,1446.0,34.64,-1.71,-60.85,148,400,100,96.15,-48,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEI,8.72,4800.5,4826.0,4746.5,4785.0,-51,-1.05,0.6,1.66,258.0,3.17,-0.06,-6.74,19,6.29,-1,-0.37,-20,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFINTECH,8.62,854.0,870.45,854.0,861.65,-5.25,-0.61,1.98,5.89,249.0,10.22,0.02,3.13,81,10.53,69,14.02,-12,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOTAKBANK,4.91,381.6,385.7,381.6,384.3,-1.7,-0.44,0.19,0.93,1565.0,3.56,-0.01,-1.56,47,1.03,-23,-0.79,-70,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KPITTECH,10.54,538.4,543.65,535.0,536.0,-2.95,-0.55,2.28,5.54,360.0,3.24,-0.01,-0.99,66,2.36,35,1.24,-31,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAURUSLABS,8.1,1574.3,1587.0,1569.5,1579.5,1.6,0.1,0.12,0.35,549.0,5.43,0,0,27,1.08,27,2.37,0,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LICHSGFIN,6.89,525.4,525.95,522.9,524.6,-2.7,-0.51,-0.15,-0.53,171.0,1.21,0.01,1.54,13,0.81,25,2.39,12,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LICI,6.54,415.15,417.95,415.15,416.2,-2.35,-0.56,0.35,1.3,157.0,2.47,0,0,12,0.48,1,0.09,-11,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LODHA,9.22,1097.3,1100.0,1083.25,1092.0,-8.15,-0.74,1.13,2.87,248.0,1.86,0,0,-1,-0.09,2,0.17,3,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT,5.97,3777.2,3794.9,3757.1,3763.1,-49.6,-1.3,0.77,3.14,1285.0,5.56,-0.01,-1.06,399,5.16,306,4.2,-93,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTF,8.41,300.0,301.1,297.3,298.0,-3.65,-1.21,0.35,1.01,303.0,2.72,-0.01,-1.67,72,3.02,-2,-0.14,-74,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTM,7.73,3966.0,3999.8,3915.1,3957.2,2.2,0.06,-0.43,-1.26,536.0,5.97,-0.1,-11.36,127,13.42,0,0,-,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUPIN,5.86,2399.8,2399.8,2372.0,2389.8,-14.9,-0.62,0.01,0.04,353.0,6.99,0.02,2.41,1,0.08,26,2.47,25,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M&M,6.76,3235.1,3235.1,3197.2,3200.0,-41.8,-1.29,0.75,2.7,1438.0,5.06,0.04,4.17,-101,-1.42,155,2.27,256,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANAPPURAM,8.55,349.0,353.0,347.5,350.3,-4.5,-1.27,0.64,1.8,257.0,6.7,0.01,2.22,9,0.64,15,2.34,6,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANKIND,8.24,2532.1,2557.8,2532.1,2552.8,-10.5,-0.41,0.62,2.04,184.0,4.93,0.01,1.64,-10,-2.24,0,0,-,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARICO,5.69,853.95,853.95,846.1,851.8,-0.9,-0.11,0.81,3.41,185.0,3.72,0,0,5,1.51,2,1.11,-3,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARUTI,6.38,13280.0,13287.0,13059.0,13168.0,-146,-1.1,0.54,2.02,712.0,3.78,0,0,544,5.66,162,3.71,-382,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAXHEALTH,6.74,1074.1,1082.2,1072.9,1077.0,-7.9,-0.73,-1.98,-7.42,301.0,3.79,0.02,2.17,8,0.77,23,2.39,15,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAZDOCK,8.73,2269.0,2275.0,2260.0,2265.0,-8.6,-0.38,-0.2,-0.57,893.0,7.48,-0.02,-2.06,82,5.44,40,2.73,-42,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCX,8.86,2759.9,2763.4,2737.2,2751.0,-8,-0.29,0.14,0.37,580.0,5.06,-0.02,-2.22,187,4.06,43,1.03,-144,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MFSL,7.19,1498.9,1509.3,1498.9,1502.9,-12.1,-0.8,2.02,6.63,228.0,4.07,-0.31,-24.41,8,8.99,-20,-17.7,-28,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIDCPNIFTY,4.07,14400.8,14411.8,14341.0,14344.0,-113.9,-0.79,0.49,2.91,535.0,8.74,-0.06,-6,231,6.22,22,0.6,-209,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOTHERSON,9.06,145.0,145.29,144.02,144.23,-2.3,-1.57,0.47,1.26,307.0,4.77,0.01,1.69,9,0.73,20,2.77,11,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOTILALOFS,12.15,947.65,948.05,890.9,891.95,-54.7,-5.78,-1.03,-2.72,609.0,29.69,-0.14,-26.92,316,90.54,73,40.33,-243,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPHASIS,7.91,2289.6,2355.0,2256.5,2257.8,18.9,0.84,-1.88,-5.27,424.0,5.78,-0.06,-12.77,190,23.66,27,7.18,-163,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUTHOOTFIN,9.75,2986.2,3000.0,2952.8,2954.0,-69.3,-2.29,1.46,4,824.0,9.25,-0.03,-5.08,182,9.6,42,3.75,-140,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM-INDIA,7.56,1084.0,1105.6,1084.0,1097.4,-5.1,-0.46,0.4,1.27,72.0,1.8,-0.02,-2.53,3,0.86,-6,-2.17,-9,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NATIONALUM,9.08,344.65,345.75,343.1,344.3,-3.4,-0.98,1.09,2.93,279.0,3.17,0.03,2.86,55,2.29,131,5.2,76,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAUKRI,7.67,1159.1,1179.85,1151.3,1169.7,-2.05,-0.17,-0.02,-0.06,568.0,5.25,-0.04,-8,72,7.64,-6,-1.28,-78,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBCC,9.94,93.0,93.32,92.31,92.49,-1.05,-1.12,0.22,0.56,594.0,12.22,-0.03,-3.8,40,5.22,4,0.66,-36,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NESTLEIND,5.51,1445.0,1470.5,1440.0,1469.6,12.1,0.83,1.59,7.67,343.0,4.37,-0.01,-1.96,181,4.77,35,1.8,-146,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
